contact_duration,number_contacts,previous_days,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
65,13,999,0,,,1,2022-06-17
404,13,999,0,,,1,2022-06-12
280,1,999,0,,,1,2022-06-15
157,1,999,0,,,1,2022-06-15
170,3,999,0,,,1,2022-06-20
80,1,999,0,,,1,2022-06-25
164,1,999,0,,,1,2022-06-06
34,1,999,0,,,1,2022-06-03
258,1,999,0,,,1,2022-06-26
291,1,999,0,,,1,2022-06-11
126,4,999,0,,,1,2022-06-04
88,2,999,0,,,1,2022-06-30
941,3,999,0,,,1,2022-06-03
349,2,999,0,,,1,2022-06-16
131,1,999,0,,,1,2022-06-21
384,1,999,0,,,1,2022-06-19
440,1,999,0,,,1,2022-06-12
143,1,999,0,,,1,2022-06-17
284,1,999,0,,,1,2022-06-18
161,3,999,0,,,1,2022-06-13
123,4,999,0,,,1,2022-06-28
771,1,999,0,,,1,2022-06-14
103,2,999,0,,,1,2022-06-13
132,5,999,0,,,1,2022-06-06
235,1,999,0,,,1,2022-06-15
1025,7,999,0,,,1,2022-06-28
45,2,999,0,,,1,2022-06-29
21,3,999,0,,,1,2022-06-10
536,1,999,0,,,1,2022-06-03
243,3,999,0,,,1,2022-06-21
131,5,999,0,,,1,2022-06-22
316,1,999,0,,,1,2022-06-27
192,2,999,0,,,1,2022-06-01
145,1,999,0,,,1,2022-06-22
288,2,999,0,,,1,2022-06-21
569,2,999,0,,,1,2022-06-03
23,1,999,0,,,1,2022-06-09
406,3,999,0,,,1,2022-06-18
106,6,999,0,,,1,2022-06-25
393,3,999,0,,,1,2022-06-11
171,3,999,0,,,1,2022-06-07
116,1,999,0,,,1,2022-06-25
25,1,999,0,,,1,2022-06-10
118,2,999,0,,,1,2022-06-13
75,1,999,0,,,1,2022-06-04
54,1,999,0,,,1,2022-06-26
235,1,999,0,,,1,2022-06-11
404,4,999,0,,,1,2022-06-30
179,2,999,0,,,1,2022-06-20
126,1,999,0,,,1,2022-06-03
102,1,999,0,,,1,2022-06-17
110,4,999,0,,,1,2022-06-08
227,1,999,0,,,1,2022-06-26
123,5,999,0,,,1,2022-06-13
194,2,999,0,,,1,2022-06-11
992,1,999,0,,,1,2022-06-16
100,3,999,0,,,1,2022-06-11
303,1,999,0,,,1,2022-06-18
732,2,999,0,,,1,2022-06-22
366,1,999,0,,,1,2022-06-23
228,1,999,0,,,1,2022-06-19
14,1,999,0,,,1,2022-06-07
193,1,999,0,,,1,2022-06-19
409,1,999,0,,,1,2022-06-05
220,2,999,0,,,1,2022-06-19
231,2,999,0,,,1,2022-06-07
242,2,999,0,,,1,2022-06-04
216,2,999,0,,,1,2022-06-23
119,4,999,0,,,1,2022-06-23
41,5,999,0,,,1,2022-06-17
495,3,999,0,,,1,2022-06-18
128,6,999,0,,,1,2022-06-28
185,1,999,0,,,1,2022-06-01
722,2,999,0,,,1,2022-06-02
240,5,999,0,,,1,2022-06-24
455,1,999,0,,,1,2022-06-12
138,2,999,0,,,1,2022-06-17
361,3,999,0,,,1,2022-06-08
418,2,999,0,,,1,2022-06-09
208,1,999,0,,,1,2022-06-10
177,26,999,0,,,1,2022-06-21
249,1,999,0,,,1,2022-06-22
84,15,999,0,,,1,2022-06-08
338,1,999,0,,,1,2022-06-05
299,1,999,0,,,1,2022-06-27
284,3,999,0,,,1,2022-06-10
282,2,999,0,,,1,2022-06-04
435,3,999,0,,,1,2022-06-07
120,2,999,0,,,1,2022-06-24
825,1,999,0,,,1,2022-06-05
51,2,999,0,,,1,2022-06-06
253,2,999,0,,,1,2022-06-19
259,1,999,0,,,1,2022-06-20
237,2,999,0,,,1,2022-06-04
1045,3,999,0,,,1,2022-06-13
110,2,999,0,,,1,2022-06-27
188,5,999,0,,,1,2022-06-13
320,1,999,0,,,1,2022-06-06
231,12,999,0,,,1,2022-06-14
170,1,999,0,,,1,2022-06-08
58,1,999,0,,,1,2022-06-15
615,1,999,0,,,1,2022-06-02
676,5,999,0,,,1,2022-06-01
165,3,999,0,,,1,2022-06-09
192,4,999,0,,,1,2022-06-01
258,2,999,0,,,1,2022-06-28
319,1,999,0,,,1,2022-06-26
860,1,999,0,,,1,2022-06-10
680,2,999,0,,,1,2022-06-25
165,2,999,0,,,1,2022-06-12
356,2,999,0,,,1,2022-06-25
235,2,999,0,,,1,2022-06-17
173,3,999,0,,,1,2022-06-05
294,2,999,0,,,1,2022-06-28
216,1,999,0,,,1,2022-06-02
177,1,999,0,,,1,2022-06-10
220,1,999,0,,,1,2022-06-07
641,2,999,0,,,1,2022-06-08
633,28,999,0,,,1,2022-06-27
94,1,999,0,,,1,2022-06-17
35,32,999,0,,,1,2022-06-19
828,1,999,0,,,1,2022-06-06
35,1,999,0,,,1,2022-06-23
263,1,999,0,,,1,2022-06-17
143,1,999,0,,,1,2022-06-25
108,12,999,0,,,1,2022-06-08
164,7,999,0,,,1,2022-06-08
245,1,999,0,,,1,2022-06-04
43,5,999,0,,,1,2022-06-04
768,1,999,0,,,1,2022-06-19
327,2,999,0,,,1,2022-06-30
215,3,999,0,,,1,2022-06-27
200,1,999,0,,,1,2022-06-11
320,1,999,0,,,1,2022-06-06
801,1,999,0,,,1,2022-06-09
31,5,999,0,,,1,2022-06-29
114,3,999,0,,,1,2022-06-30
236,7,999,0,,,1,2022-06-25
201,2,999,0,,,1,2022-06-17
482,2,999,0,,,1,2022-06-16
133,3,999,0,,,1,2022-06-17
2456,2,999,0,,,1,2022-06-08
171,5,999,0,,,1,2022-06-11
443,1,999,0,,,1,2022-06-23
263,6,999,0,,,1,2022-06-11
94,18,999,0,,,1,2022-06-25
59,1,999,0,,,1,2022-06-09
111,7,999,0,,,1,2022-06-23
72,3,999,0,,,1,2022-06-17
199,4,999,0,,,1,2022-06-20
589,6,999,0,,,1,2022-06-01
199,1,999,0,,,1,2022-06-02
113,3,999,0,,,1,2022-06-24
179,2,999,0,,,1,2022-06-09
215,10,999,0,,,1,2022-06-13
61,2,999,0,,,1,2022-06-10
107,3,999,0,,,1,2022-06-07
242,6,999,0,,,1,2022-06-25
1340,1,999,0,,,1,2022-06-06
13,13,999,0,,,1,2022-06-17
129,1,999,0,,,1,2022-06-10
50,3,999,0,,,1,2022-06-12
406,1,999,0,,,1,2022-06-26
239,1,999,0,,,1,2022-06-02
178,1,999,0,,,1,2022-06-30
81,6,999,0,,,1,2022-06-09
327,1,999,0,,,1,2022-06-26
604,1,999,0,,,1,2022-06-19
137,2,999,0,,,1,2022-06-28
72,1,999,0,,,1,2022-06-13
246,2,999,0,,,1,2022-06-08
199,3,999,0,,,1,2022-06-02
372,1,999,0,,,1,2022-06-09
167,1,999,0,,,1,2022-06-19
30,1,999,0,,,1,2022-06-27
189,1,999,0,,,1,2022-06-30
277,1,999,0,,,1,2022-06-17
215,3,999,0,,,1,2022-06-07
133,3,999,0,,,1,2022-06-12
183,2,999,0,,,1,2022-06-30
134,3,999,0,,,1,2022-06-30
211,5,999,0,,,1,2022-06-14
80,4,999,0,,,1,2022-06-25
220,3,999,0,,,1,2022-06-15
495,2,999,0,,,1,2022-06-19
157,2,999,0,,,1,2022-06-15
81,5,999,0,,,1,2022-06-02
559,7,999,0,,,1,2022-06-07
441,3,999,0,,,1,2022-06-19
14,21,999,0,,,1,2022-06-26
662,5,999,0,,,1,2022-06-12
76,8,999,0,,,1,2022-06-18
230,3,999,0,,,1,2022-06-28
323,2,999,0,,,1,2022-06-27
117,4,999,0,,,1,2022-06-22
176,2,999,0,,,1,2022-06-19
1259,6,999,0,,,1,2022-06-13
380,4,999,0,,,1,2022-06-02
214,2,999,0,,,1,2022-06-28
136,4,999,0,,,1,2022-06-07
350,3,999,0,,,1,2022-06-17
56,5,999,0,,,1,2022-06-15
131,4,999,0,,,1,2022-06-03
113,6,999,0,,,1,2022-06-07
71,2,999,0,,,1,2022-06-13
137,3,999,0,,,1,2022-06-28
497,2,999,0,,,1,2022-06-30
184,5,999,0,,,1,2022-06-13
276,2,999,0,,,1,2022-06-10
68,2,999,0,,,1,2022-06-11
11,18,999,0,,,1,2022-06-18
313,7,999,0,,,1,2022-06-23
397,2,999,0,,,1,2022-06-03
164,2,999,0,,,1,2022-06-03
1363,7,999,0,,,1,2022-06-08
816,2,999,0,,,1,2022-06-03
1030,6,999,0,,,1,2022-06-27
266,10,999,0,,,1,2022-06-25
56,12,999,0,,,1,2022-06-16
143,8,999,0,,,1,2022-06-19
229,2,999,0,,,1,2022-06-09
342,2,999,0,,,1,2022-06-01
340,2,999,0,,,1,2022-06-27
59,2,999,0,,,1,2022-06-02
72,8,999,0,,,1,2022-06-11
599,3,999,0,,,1,2022-06-23
77,8,999,0,,,1,2022-06-04
157,2,999,0,,,1,2022-06-24
199,7,999,0,,,1,2022-06-02
187,2,999,0,,,1,2022-06-01
239,8,999,0,,,1,2022-06-27
246,5,999,0,,,1,2022-06-08
238,5,999,0,,,1,2022-06-01
118,7,999,0,,,1,2022-06-12
254,21,999,0,,,1,2022-06-21
281,7,999,0,,,1,2022-06-13
94,2,999,0,,,1,2022-06-03
269,2,999,0,,,1,2022-06-20
203,9,999,0,,,1,2022-06-28
140,6,999,0,,,1,2022-06-15
148,2,999,0,,,1,2022-06-05
583,1,999,0,,,1,2022-06-04
172,2,999,0,,,1,2022-06-05
60,5,999,0,,,1,2022-06-17
70,6,999,0,,,1,2022-06-20
68,6,999,0,,,1,2022-06-20
267,3,999,0,,,1,2022-06-14
88,4,999,0,,,1,2022-06-23
19,20,999,0,,,1,2022-06-05
490,6,999,0,,,1,2022-06-16
604,14,999,0,,,1,2022-06-10
290,3,999,0,,,1,2022-06-10
78,3,999,0,,,1,2022-06-05
88,6,999,0,,,1,2022-06-29
113,4,999,0,,,1,2022-06-04
550,1,999,0,,,1,2022-06-15
52,1,999,0,,,1,2022-06-30
197,3,999,0,,,1,2022-06-07
235,3,999,0,,,1,2022-06-20
159,6,999,0,,,1,2022-06-20
120,11,999,0,,,1,2022-06-16
1516,2,999,0,,,1,2022-06-19
28,19,999,0,,,1,2022-06-18
87,7,999,0,,,1,2022-06-28
151,7,999,0,,,1,2022-06-04
226,1,999,0,,,1,2022-06-13
113,11,999,0,,,1,2022-06-02
281,1,999,0,,,1,2022-06-13
1336,4,999,0,,,1,2022-06-25
173,14,999,0,,,1,2022-06-06
83,11,999,0,,,1,2022-06-07
180,6,999,0,,,1,2022-06-01
457,1,999,0,,,1,2022-06-06
25,1,999,0,,,1,2022-06-21
145,8,999,0,,,1,2022-06-11
622,1,999,0,,,1,2022-06-29
89,1,999,0,,,1,2022-06-24
99,6,999,0,,,1,2022-06-28
71,1,999,0,,,1,2022-06-24
407,1,999,0,,,1,2022-06-21
250,1,999,0,,,1,2022-06-13
633,1,999,0,,,1,2022-06-27
111,3,999,0,,,1,2022-06-15
462,2,999,0,,,1,2022-06-12
28,4,999,0,,,1,2022-06-10
1138,1,999,0,,,1,2022-06-25
107,2,999,0,,,1,2022-06-20
135,2,999,0,,,1,2022-06-29
96,3,999,0,,,1,2022-06-18
131,2,999,0,,,1,2022-06-29
46,2,999,0,,,1,2022-06-11
267,2,999,0,,,1,2022-06-22
213,3,999,0,,,1,2022-06-07
1242,1,999,0,,,1,2022-06-12
109,3,999,0,,,1,2022-06-12
75,3,999,0,,,1,2022-06-22
129,4,999,0,,,1,2022-06-07
89,3,999,0,,,1,2022-06-01
103,4,999,0,,,1,2022-06-10
105,3,999,0,,,1,2022-06-12
71,5,999,0,,,1,2022-06-11
406,2,999,0,,,1,2022-06-30
66,2,999,0,,,1,2022-06-03
38,2,999,0,,,1,2022-06-29
166,2,999,0,,,1,2022-06-18
67,2,999,0,,,1,2022-06-04
121,4,999,0,,,1,2022-06-19
524,15,999,0,,,1,2022-06-03
1141,4,999,0,,,1,2022-06-22
125,5,999,0,,,1,2022-06-20
18,1,999,0,,,1,2022-06-19
355,1,999,0,,,1,2022-06-15
237,1,999,0,,,1,2022-06-13
299,1,999,0,,,1,2022-06-18
578,1,999,0,,,1,2022-06-11
109,1,999,0,,,1,2022-06-28
142,2,999,0,,,1,2022-06-19
102,1,999,0,,,1,2022-06-26
233,1,999,0,,,1,2022-06-22
194,2,999,0,,,1,2022-06-29
365,1,999,0,,,1,2022-06-18
984,2,999,0,,,1,2022-06-01
16,8,999,0,,,1,2022-06-06
105,1,999,0,,,1,2022-06-01
215,1,999,0,,,1,2022-06-19
148,10,999,0,,,1,2022-06-25
386,1,999,0,,,1,2022-06-24
91,4,999,0,,,1,2022-06-17
98,1,999,0,,,1,2022-06-19
193,2,999,0,,,1,2022-06-04
132,1,999,0,,,1,2022-06-20
279,1,999,0,,,1,2022-06-28
109,9,999,0,,,1,2022-06-30
1045,1,999,0,,,1,2022-06-23
361,1,999,0,,,1,2022-06-05
204,1,999,0,,,1,2022-06-23
83,1,999,0,,,1,2022-06-27
105,1,999,0,,,1,2022-06-02
73,10,999,0,,,1,2022-06-09
77,8,999,0,,,1,2022-06-12
29,1,999,0,,,1,2022-06-10
355,1,999,0,,,1,2022-06-15
153,1,999,0,,,1,2022-06-21
87,1,999,0,,,1,2022-06-11
178,6,999,0,,,1,2022-06-23
174,1,999,0,,,1,2022-06-28
605,1,999,0,,,1,2022-06-03
638,1,999,0,,,1,2022-06-30
89,1,999,0,,,1,2022-06-29
121,2,999,0,,,1,2022-06-23
216,1,999,0,,,1,2022-06-18
83,2,999,0,,,1,2022-06-17
317,9,999,0,,,1,2022-06-15
184,1,999,0,,,1,2022-06-21
161,1,999,0,,,1,2022-06-13
301,1,999,0,,,1,2022-06-27
276,1,999,0,,,1,2022-06-21
182,1,999,0,,,1,2022-06-08
139,2,999,0,,,1,2022-06-18
87,3,999,0,,,1,2022-06-05
377,1,999,0,,,1,2022-06-01
211,1,999,0,,,1,2022-06-13
357,4,999,0,,,1,2022-06-08
119,2,999,0,,,1,2022-06-04
264,2,999,0,,,1,2022-06-04
165,1,999,0,,,1,2022-06-27
148,1,999,0,,,1,2022-06-12
121,2,999,0,,,1,2022-06-16
235,2,999,0,,,1,2022-06-13
90,2,999,0,,,1,2022-06-15
367,2,999,0,,,1,2022-06-21
444,3,999,0,,,1,2022-06-14
141,1,999,0,,,1,2022-06-17
31,1,999,0,,,1,2022-06-26
283,1,999,0,,,1,2022-06-17
767,2,999,0,,,1,2022-06-03
123,1,999,0,,,1,2022-06-06
236,1,999,0,,,1,2022-06-27
936,1,999,0,,,1,2022-06-24
85,3,999,0,,,1,2022-06-01
104,2,999,0,,,1,2022-06-22
71,4,999,0,,,1,2022-06-08
525,2,999,0,,,1,2022-06-29
324,1,999,0,,,1,2022-06-21
525,1,999,0,,,1,2022-06-28
238,1,999,0,,,1,2022-06-25
563,1,999,0,,,1,2022-06-24
217,2,999,0,,,1,2022-06-27
433,2,999,0,,,1,2022-06-08
52,1,999,0,,,1,2022-06-13
149,8,999,0,,,1,2022-06-09
357,2,999,0,,,1,2022-06-10
140,1,999,0,,,1,2022-06-26
171,3,999,0,,,1,2022-06-27
154,2,999,0,,,1,2022-06-06
219,1,999,0,,,1,2022-06-21
1449,6,999,0,,,1,2022-06-24
251,1,999,0,,,1,2022-06-27
544,1,999,0,,,1,2022-06-04
232,1,999,0,,,1,2022-06-04
920,1,999,0,,,1,2022-06-19
79,1,999,0,,,1,2022-06-06
103,2,999,0,,,1,2022-06-13
833,2,999,0,,,1,2022-06-07
97,1,999,0,,,1,2022-06-18
205,6,999,0,,,1,2022-06-29
360,2,999,0,,,1,2022-06-23
344,2,999,0,,,1,2022-06-23
204,1,999,0,,,1,2022-06-23
156,3,999,0,,,1,2022-06-09
213,1,999,0,,,1,2022-06-15
153,6,999,0,,,1,2022-06-15
29,2,999,0,,,1,2022-06-25
15,1,999,0,,,1,2022-06-17
38,1,999,0,,,1,2022-06-07
654,2,999,0,,,1,2022-06-15
1254,10,999,0,,,1,2022-06-16
139,2,999,0,,,1,2022-06-27
81,1,999,0,,,1,2022-06-04
597,7,999,0,,,1,2022-06-30
228,8,999,0,,,1,2022-06-01
763,4,999,0,,,1,2022-06-29
2203,2,999,0,,,1,2022-06-02
61,6,999,0,,,1,2022-06-13
99,4,999,0,,,1,2022-06-03
85,5,999,0,,,1,2022-06-06
187,2,999,0,,,1,2022-06-29
188,2,999,0,,,1,2022-06-10
298,3,999,0,,,1,2022-06-16
113,2,999,0,,,1,2022-06-23
201,2,999,0,,,1,2022-06-16
264,2,999,0,,,1,2022-06-03
23,2,999,0,,,1,2022-06-08
42,16,999,0,,,1,2022-06-04
180,2,999,0,,,1,2022-06-19
95,2,999,0,,,1,2022-06-10
69,1,999,0,,,1,2022-06-28
324,1,999,0,,,1,2022-06-26
144,1,999,0,,,1,2022-06-04
298,2,999,0,,,1,2022-06-21
1224,7,999,0,,,1,2022-06-10
173,10,999,0,,,1,2022-06-22
134,2,999,0,,,1,2022-06-26
245,1,999,0,,,1,2022-06-09
121,3,999,0,,,1,2022-06-19
49,1,999,0,,,1,2022-06-22
606,2,999,0,,,1,2022-06-08
489,5,999,0,,,1,2022-06-23
184,2,999,0,,,1,2022-06-10
106,1,999,0,,,1,2022-06-01
91,2,999,0,,,1,2022-06-24
249,2,999,0,,,1,2022-06-13
92,2,999,0,,,1,2022-06-23
404,2,999,0,,,1,2022-06-02
135,3,999,0,,,1,2022-06-13
37,1,999,0,,,1,2022-06-18
141,6,999,0,,,1,2022-06-13
117,1,999,0,,,1,2022-06-04
174,9,999,0,,,1,2022-06-29
60,4,999,0,,,1,2022-06-18
235,5,999,0,,,1,2022-06-10
285,4,999,0,,,1,2022-06-19
112,1,999,0,,,1,2022-06-20
99,2,999,0,,,1,2022-06-11
132,2,999,0,,,1,2022-06-22
208,4,999,0,,,1,2022-06-27
135,1,999,0,,,1,2022-06-23
179,1,999,0,,,1,2022-06-22
126,1,999,0,,,1,2022-06-24
329,4,999,0,,,1,2022-06-26
126,2,999,0,,,1,2022-06-03
119,1,999,0,,,1,2022-06-01
209,2,999,0,,,1,2022-06-24
192,6,999,0,,,1,2022-06-08
341,2,999,0,,,1,2022-06-20
17,13,999,0,,,1,2022-06-03
167,1,999,0,,,1,2022-06-19
52,2,999,0,,,1,2022-06-12
152,6,999,0,,,1,2022-06-10
84,3,999,0,,,1,2022-06-15
341,4,999,0,,,1,2022-06-17
244,2,999,0,,,1,2022-06-15
423,2,999,0,,,1,2022-06-05
65,3,999,0,,,1,2022-06-21
170,3,999,0,,,1,2022-06-12
87,2,999,0,,,1,2022-06-06
227,2,999,0,,,1,2022-06-19
34,2,999,0,,,1,2022-06-26
169,2,999,0,,,1,2022-06-09
46,16,999,0,,,1,2022-06-11
39,2,999,0,,,1,2022-06-22
282,15,999,0,,,1,2022-06-30
112,4,999,0,,,1,2022-06-02
36,4,999,0,,,1,2022-06-05
69,4,999,0,,,1,2022-06-12
299,2,999,0,,,1,2022-06-02
80,6,999,0,,,1,2022-06-26
729,2,999,0,,,1,2022-06-23
389,5,999,0,,,1,2022-06-21
229,6,999,0,,,1,2022-06-04
624,2,999,0,,,1,2022-06-03
165,2,999,0,,,1,2022-06-27
216,2,999,0,,,1,2022-06-10
122,1,999,0,,,1,2022-06-16
201,2,999,0,,,1,2022-06-08
172,2,999,0,,,1,2022-06-17
79,10,999,0,,,1,2022-06-07
702,2,999,0,,,1,2022-06-04
112,4,999,0,,,1,2022-06-05
65,10,999,0,,,1,2022-06-25
361,1,999,0,,,1,2022-06-11
140,2,999,0,,,1,2022-06-26
382,3,999,0,,,1,2022-06-10
128,1,999,0,,,1,2022-06-18
175,1,999,0,,,1,2022-06-04
147,1,999,0,,,1,2022-06-05
292,1,999,0,,,1,2022-06-16
235,1,999,0,,,1,2022-06-17
156,1,999,0,,,1,2022-06-22
570,11,999,0,,,1,2022-06-14
399,3,999,0,,,1,2022-06-05
222,1,999,0,,,1,2022-06-07
243,1,999,0,,,1,2022-06-25
74,1,999,0,,,1,2022-06-20
243,1,999,0,,,1,2022-06-14
88,1,999,0,,,1,2022-06-21
38,1,999,0,,,1,2022-06-07
379,1,999,0,,,1,2022-06-15
178,1,999,0,,,1,2022-06-12
27,1,999,0,,,1,2022-06-09
80,1,999,0,,,1,2022-06-17
75,1,999,0,,,1,2022-06-23
65,1,999,0,,,1,2022-06-16
168,1,999,0,,,1,2022-06-09
179,1,999,0,,,1,2022-06-14
49,1,999,0,,,1,2022-06-16
25,1,999,0,,,1,2022-06-29
221,1,999,0,,,1,2022-06-25
484,8,999,0,,,1,2022-06-28
119,2,999,0,,,1,2022-06-02
773,1,999,0,,,1,2022-06-09
135,1,999,0,,,1,2022-06-18
169,1,999,0,,,1,2022-06-27
104,1,999,0,,,1,2022-06-19
870,11,999,0,,,1,2022-06-22
400,2,999,0,,,1,2022-06-02
112,2,999,0,,,1,2022-06-02
283,1,999,0,,,1,2022-06-13
56,1,999,0,,,1,2022-06-05
224,1,999,0,,,1,2022-06-11
172,1,999,0,,,1,2022-06-26
636,1,999,0,,,1,2022-06-12
40,1,999,0,,,1,2022-06-07
63,1,999,0,,,1,2022-06-22
396,1,999,0,,,1,2022-06-04
487,1,999,0,,,1,2022-06-23
221,1,999,0,,,1,2022-06-18
116,1,999,0,,,1,2022-06-03
400,1,999,0,,,1,2022-06-08
222,1,999,0,,,1,2022-06-13
78,1,999,0,,,1,2022-06-12
92,1,999,0,,,1,2022-06-10
48,2,999,0,,,1,2022-06-11
97,1,999,0,,,1,2022-06-16
69,1,999,0,,,1,2022-06-15
333,2,999,0,,,1,2022-06-29
78,6,999,0,,,1,2022-06-06
131,1,999,0,,,1,2022-06-30
155,1,999,0,,,1,2022-06-13
397,1,999,0,,,1,2022-06-28
41,1,999,0,,,1,2022-06-27
93,1,999,0,,,1,2022-06-18
133,1,999,0,,,1,2022-06-01
57,6,999,0,,,1,2022-06-16
21,1,999,0,,,1,2022-06-06
47,1,999,0,,,1,2022-06-19
89,1,999,0,,,1,2022-06-15
163,1,999,0,,,1,2022-06-06
86,1,999,0,,,1,2022-06-11
142,2,999,0,,,1,2022-06-17
492,2,999,0,,,1,2022-06-30
327,2,999,0,,,1,2022-06-27
189,1,999,0,,,1,2022-06-23
812,1,999,0,,,1,2022-06-04
73,1,999,0,,,1,2022-06-27
428,1,999,0,,,1,2022-06-22
41,1,999,0,,,1,2022-06-10
202,1,999,0,,,1,2022-06-12
169,1,999,0,,,1,2022-06-08
271,1,999,0,,,1,2022-06-11
232,1,999,0,,,1,2022-06-18
305,5,999,0,,,1,2022-06-22
175,1,999,0,,,1,2022-06-14
67,1,999,0,,,1,2022-06-19
81,2,999,0,,,1,2022-06-25
647,1,999,0,,,1,2022-06-23
910,2,999,0,,,1,2022-06-06
65,2,999,0,,,1,2022-06-09
21,1,999,0,,,1,2022-06-15
292,1,999,0,,,1,2022-06-10
1446,1,999,0,,,1,2022-06-02
463,1,999,0,,,1,2022-06-25
60,1,999,0,,,1,2022-06-08
141,1,999,0,,,1,2022-06-03
60,1,999,0,,,1,2022-06-26
1149,2,999,0,,,1,2022-06-29
179,1,999,0,,,1,2022-06-10
166,2,999,0,,,1,2022-06-16
67,2,999,0,,,1,2022-06-07
263,2,999,0,,,1,2022-06-09
133,1,999,0,,,1,2022-06-12
124,2,999,0,,,1,2022-06-10
331,1,999,0,,,1,2022-06-15
174,1,999,0,,,1,2022-06-30
190,1,999,0,,,1,2022-06-09
409,1,999,0,,,1,2022-06-02
145,1,999,0,,,1,2022-06-19
139,1,999,0,,,1,2022-06-20
247,2,999,0,,,1,2022-06-02
90,1,999,0,,,1,2022-06-26
52,1,999,0,,,1,2022-06-21
170,1,999,0,,,1,2022-06-01
100,1,999,0,,,1,2022-06-13
70,1,999,0,,,1,2022-06-10
89,1,999,0,,,1,2022-06-09
91,1,999,0,,,1,2022-06-28
47,1,999,0,,,1,2022-06-13
52,8,999,0,,,1,2022-06-21
81,1,999,0,,,1,2022-06-06
39,1,999,0,,,1,2022-06-08
225,1,999,0,,,1,2022-06-18
36,2,999,0,,,1,2022-06-04
287,1,999,0,,,1,2022-06-27
627,1,999,0,,,1,2022-06-06
83,1,999,0,,,1,2022-06-08
106,2,999,0,,,1,2022-06-13
166,2,999,0,,,1,2022-06-19
264,1,999,0,,,1,2022-06-23
72,1,999,0,,,1,2022-06-10
452,1,999,0,,,1,2022-06-24
22,1,999,0,,,1,2022-06-03
272,1,999,0,,,1,2022-06-18
152,1,999,0,,,1,2022-06-12
85,2,999,0,,,1,2022-06-02
247,1,999,0,,,1,2022-06-13
508,2,999,0,,,1,2022-06-01
315,1,999,0,,,1,2022-06-13
109,2,999,0,,,1,2022-06-30
414,1,999,0,,,1,2022-06-02
107,1,999,0,,,1,2022-06-02
218,1,999,0,,,1,2022-06-14
285,1,999,0,,,1,2022-06-03
290,1,999,0,,,1,2022-06-09
257,1,999,0,,,1,2022-06-09
267,1,999,0,,,1,2022-06-01
150,2,999,0,,,1,2022-06-11
21,1,999,0,,,1,2022-06-10
108,1,999,0,,,1,2022-06-06
153,1,999,0,,,1,2022-06-21
202,1,999,0,,,1,2022-06-21
60,20,999,0,,,1,2022-06-04
265,2,999,0,,,1,2022-06-08
590,3,999,0,,,1,2022-06-01
126,2,999,0,,,1,2022-06-21
48,2,999,0,,,1,2022-06-04
234,2,999,0,,,1,2022-06-21
53,1,999,0,,,1,2022-06-01
370,2,999,0,,,1,2022-06-26
419,1,999,0,,,1,2022-06-12
355,1,999,0,,,1,2022-06-18
280,1,999,0,,,1,2022-06-09
80,2,999,0,,,1,2022-06-06
222,1,999,0,,,1,2022-06-29
251,1,999,0,,,1,2022-06-17
117,2,999,0,,,1,2022-06-10
237,3,999,0,,,1,2022-06-12
636,1,999,0,,,1,2022-06-18
147,1,999,0,,,1,2022-06-27
83,2,999,0,,,1,2022-06-03
164,2,999,0,,,1,2022-06-14
103,2,999,0,,,1,2022-06-16
280,1,999,0,,,1,2022-06-19
118,1,999,0,,,1,2022-06-11
80,2,999,0,,,1,2022-06-19
127,3,999,0,,,1,2022-06-30
701,1,999,0,,,1,2022-06-29
160,1,999,0,,,1,2022-06-15
57,1,999,0,,,1,2022-06-23
227,1,999,0,,,1,2022-06-15
115,2,999,0,,,1,2022-06-22
267,11,999,0,,,1,2022-06-05
761,2,999,0,,,1,2022-06-16
1053,2,999,0,,,1,2022-06-03
594,3,999,0,,,1,2022-06-17
471,3,999,0,,,1,2022-06-12
227,2,999,0,,,1,2022-06-15
113,3,999,0,,,1,2022-06-28
447,2,999,0,,,1,2022-06-27
215,1,999,0,,,1,2022-06-19
185,1,999,0,,,1,2022-06-19
169,3,999,0,,,1,2022-06-19
18,2,999,0,,,1,2022-06-22
23,2,999,0,,,1,2022-06-28
27,8,999,0,,,1,2022-06-22
348,1,999,0,,,1,2022-06-18
64,2,999,0,,,1,2022-06-19
57,2,999,0,,,1,2022-06-30
71,1,999,0,,,1,2022-06-22
168,2,999,0,,,1,2022-06-17
581,1,999,0,,,1,2022-06-03
346,3,999,0,,,1,2022-06-04
99,3,999,0,,,1,2022-06-14
237,2,999,0,,,1,2022-06-04
52,1,999,0,,,1,2022-06-20
27,2,999,0,,,1,2022-06-21
511,1,999,0,,,1,2022-06-13
201,1,999,0,,,1,2022-06-28
170,2,999,0,,,1,2022-06-23
61,2,999,0,,,1,2022-06-06
256,2,999,0,,,1,2022-06-17
87,1,999,0,,,1,2022-06-09
137,4,999,0,,,1,2022-06-13
245,2,999,0,,,1,2022-06-14
1005,2,999,0,,,1,2022-06-06
20,1,999,0,,,1,2022-06-25
387,1,999,0,,,1,2022-06-29
690,2,999,0,,,1,2022-06-29
1084,1,999,0,,,1,2022-06-20
140,2,999,0,,,1,2022-06-30
400,2,999,0,,,1,2022-06-16
190,2,999,0,,,1,2022-06-13
432,8,999,0,,,1,2022-06-01
